SAMPLE_ID,식품명,식품상세분류,에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍)
R0018640ZZ0AVG,"꽁치, 염장",어패류 및 기타 수산물,175,61.4,20.1,9.8,0.2,0,0,26,8,0,144,190,4300,0,0,0,0
R0005420ZZ0AVG,"참깨, 검정깨, 말린것",견과류 및 종실류,549,2.7,20.85,44.12,26.45,0,22.4,1146,5.8,383,746,530,0,5.08,1.248,1.931,6.28
R0020030ZZ0AVG,"민어, 암치, 조미하여 말린것",어패류 및 기타 수산물,320,16.2,39.8,1.5,35.2,0,0,591,4.3,0,333,0,0,0,0,0,0
R0008430ZZ0AVG,"보리, 쌀보리, 순, 생것",채소류,24,92.6,2,0.3,4.6,0,0,40,1.6,0,62,239,18,0,0,0,0
R0023320ZZ0AVG,"조개, 개량조개, 말린것",어패류 및 기타 수산물,277,26.3,54.2,2,7,0,0,464,12,0,546,0,0,0,0,0,0
R0013470ZZ0AVG,"복분자, 생것",과실류,88,77.6,1.52,2.2,17.96,8.06,0,59,1.66,34,46,311,4,0.61,0.16,0.872,0
R0028090ZZ0AVG,"월계수, 잎, 말린것",조미료류,313,5.44,7.61,8.36,74.97,0,26.3,834,43,120,113,529,23,3.7,0.416,8.167,2.8
R0021140ZZ0AVG,"아귀 부산물, 간, 생것",어패류 및 기타 수산물,416,44.5,10.4,39,5.2,0,0,18,1.4,0,163,220,110,0,0,0,0
R0013400ZZ0AVG,"배, 원황, 생것",과실류,46,86.5,0.29,0.04,12.29,5.23,0.9,2,0.07,6,14,138,0,0.06,0.041,0.021,0
R0001500ZZ0AVG,"국수, 소면, 말린것, 삶은것",곡류 및 그 제품,126,70.4,3.55,0.48,25.31,0,1.5,7,0.28,6,26,5,68,0.16,0.036,0.182,17.89
R0010790ZZ0AVG,"참죽나물, 삶아서 말린것, 삶은것",채소류,52,83.2,7.28,0.74,7.89,0.38,0,128,1.7,35,132,201,4,1.12,0.192,0.597,1.23
R0028130ZZ0AVG,"조미료, 멸치맛, 가루 ",조미료류,211,4.1,14.12,2.81,32.37,4.51,0,235,1.72,190,258,880,14404,1.11,0.048,0.405,89.55
R0018830ZZ0AVG,"농어, 점농어, 생것",어패류 및 기타 수산물,127,74.5,18.5,5.2,0.4,0,0,69,0.7,0,275,0,0,0,0,0,0
R0013580ZZ0AVG,"복숭아, 황도, 액즙, 통조림",과실류,79,80,0.19,0,19.62,19.09,1.4,5,0.07,3,4,46,2,0.15,0.017,0.026,0.29
R0013610ZZ0AVG,"복숭아, 잼",과실류,211,47,0.66,0.03,51.98,43.37,9.9,8,0.14,6,16,155,8,0.13,0.004,0.06,0.26
R0011220ZZ0AVG,"토마토, 통조림",채소류,20,93.3,0.9,0.2,4.4,0,1.3,9,0.4,13,26,240,4,0.1,0.08,0.09,0
R0025370ZZ0AVG,"파래, 생것",해조류,11,93.8,2.18,0.15,2.95,0.04,2.1,55,4.1,48,38,131,122,0.13,0.01,0,0
R0002000ZZ0AVG,"빵, 붕어빵, 팥",곡류 및 그 제품,254,43.5,4.81,6.44,44.12,11.98,6.2,17,0.78,20,49,144,276,0.45,0.089,0.309,1.51
R0003330ZZ0AVG,"당면, 고구마, 말린것",감자 및 전분류,358,10.7,0.08,0.07,88.75,0,1.7,98,4.69,6,15,2,8,0,0.014,0.075,0.88
R0017920ZZ0AVG,"거위알, 삶은것",난류,187,71.9,12.7,13.6,1,0,0,41,2.5,0,70,76,45,0,0,0,0
R0015430ZZ0AVG,"닭고기, 토종, 가슴",육류,107,74.5,23.1,0.7,0.5,0,0,8,0.5,0,210,286,54,0,0,0,0
R0022070ZZ0AVG,"쥐치, 포, 말린것",어패류 및 기타 수산물,332,15,41.8,2.3,34.3,0,0,126,4.7,0,235,503,1504,0,0,0,0
R0019330ZZ0AVG,"돔, 백미돔, 생것",어패류 및 기타 수산물,102,76,21,1.2,0.4,0,0,56,1.1,0,343,0,0,0,0,0,0
R0016060ZZ0AVG,"돼지 부산물, 소장(곱창), 생것",육류,71,85.6,11.9,2.2,0,0,0,18,2.3,0,119,104,54,0,0,0,0
R0024200ZZ0AVG,"새우, 시바새우, 삶아서 말린것",어패류 및 기타 수산물,299,17.3,54.4,6.2,2.9,0,0,2767,12.1,0,982,0,0,0,0,0,0
R0025280ZZ0AVG,한천,해조류,154,20.1,2.3,0.1,74.6,0,0,523,7.8,0,16,0,0,0,0,0,0
R0018740ZZ0AVG,"노래미, 생것",어패류 및 기타 수산물,90,78.7,17.5,1.3,0.8,0,0,42,2.9,0,246,0,0,0,0,0,0
R0000530ZZ0AVG,멥쌀 과자,곡류 및 그 제품,469,2.2,3.2,15.9,78.2,0,0,4,0.9,0,32,11,224,0,0,0,0
R0006980ZZ0AVG,"당근, 뿌리, 데친것",채소류,31,91.2,0.97,0.13,7.01,2.39,2.6,25,0.24,12,39,266,16,0.12,0.012,0.047,1.34
R0025760ZZ0AVG,"우유, 가공우유, 바나나맛",우유 및 유제품류,90,80.6,2.63,3.02,13.13,9.18,0,89,0.04,9,72,125,34,0.34,0.001,0,2.03
R0017800ZZ0AVG,"오리고기, 살코기, 생것",육류,117,76.8,21,3.07,0,0,0,11,2.61,23,212,305,83,1.96,0.261,0.021,28.61
R0017510ZZ0AVG,"송아지고기, 미국산, 채끝(채끝살), 삶은것",육류,252,54.49,31.26,13.14,0,0,0,17,1.2,27,243,321,79,4.32,0.128,0.035,14
R0030990ZZ0AVG,"귤, 온주밀감, 유라조생, 하우스, 생것",과실류,39,89,0.55,0.08,10.17,9.05,1.3,12,0.05,8,12,101,2,0.14,0.028,0.075,0.16
R0012280ZZ0AVG,"율무느타리버섯, 생것",버섯류,21,89,3.6,0.3,6.4,0,0,0,1.3,0,118,361,3,0,0,0,0
R0006170ZZ0AVG,"고추, 빨간색, 생것",채소류,85,77.4,3.12,2.73,15.34,5.48,10.2,14,0.75,43,81,575,1,0.39,0.138,0.301,1.46
R0016200ZZ0AVG,"돼지 부산물, 허파, 삶은것",육류,99,80,16.6,3.1,0,0,0,8,16.41,12,186,151,81,2.45,0.08,0.015,23.4
R0011000ZZ0AVG,"케일, 생것",채소류,26,89.9,3.11,0.24,4.61,0,3.2,328,0.81,62,61,594,47,0.55,0.029,0.317,1.56
R0012460ZZ0AVG,"표고버섯, 배지재배, 갓, 데친것",버섯류,21,89.4,4.71,0.3,4.98,0.96,4,3,0.41,13,95,239,3,1.56,0.052,0.191,1.77
R0001550ZZ0AVG,"국수, 중국국수, 말린것",곡류 및 그 제품,356,10,10.3,5.2,67.1,0,2.3,110,0.8,25,110,260,2700,0.4,0.11,0.66,8
R0027180ZZ0AVG,"맥주, 알코올 4.5%",주류,46,92,0.21,0.01,3.27,0.17,0,2,0,6,14,28,2,0,0,0.007,0.3
R0019190ZZ0AVG,"도도바리, 생것",어패류 및 기타 수산물,96,77.6,19.4,1.2,0.5,0,0,66,0.9,0,225,0,0,0,0,0,0
R0023230ZZ0AVG,"전복, 통조림, 삶은것",어패류 및 기타 수산물,100,74.4,16.3,0.2,7.3,0,0,24,3.6,0,65,130,600,0,0,0,0
R0011490ZZ0AVG,"파프리카, 초록색, 생것",채소류,14,95.5,1,0.1,3,0,0,12,1.3,0,19,255,6,0,0,0,0
R0001980ZZ0AVG,"빵, 치즈 페이스트리",곡류 및 그 제품,374,31.4,8,21.9,37.2,6.95,1,35,1.8,15,108,98,417,0.7,0.089,0.351,18.9
R0010420ZZ0AVG,"원추리, 데친것",채소류,28,90.7,3.22,0.29,5.09,1.78,2.3,17,0.97,10,53,329,1,1.05,0.134,2.443,0
R0020570ZZ0AVG,"붕어, 구운것",어패류 및 기타 수산물,172,49.4,18,4.4,14.4,0,0,1903,4.2,0,1095,216,78,0,0,0,0
R0017400ZZ0AVG,"송아지고기, 미국산, 갈비, 삶은것",육류,251,53.33,32.43,12.53,0,0,0,22,1.41,25,210,306,95,5.57,0.132,0.038,13.9
R0003200ZZ0AVG,"고구마, 찐것",감자 및 전분류,130,66,1.5,0,31.3,0,0,16,1,0,53,548,2,0,0,0,0
R0014270ZZ0AVG,"으름, 생것",과실류,158,72.2,2,12.9,11.9,0,0,6,3.4,0,269,0,0,0,0,0,0
R0026840ZZ0AVG,"홍차, 추출",차류,2,99.4,0.23,0.04,0.26,0.03,0,1,0,2,3,38,1,0,0.002,0.22,0.6
R0017680ZZ0AVG,"어린양고기, 미국산, 다리, 생것",육류,201,67.17,18.58,13.49,0,0,0,8,1.71,24,178,261,57,3.5,0.115,0.021,21.4
R0029220ZZ0AVG,"스프, 양파 스프, 가루, 끓인것",조리가공품류,12,95.8,0.32,0.01,2.77,0.2,0.3,9,0.05,4,9,31,346,0.05,0.025,0.029,0.2
R0012980ZZ0AVG,"라즈베리, 생것",과실류,52,85.75,1.2,0.65,11.94,4.42,6.5,25,0.69,22,29,151,1,0.42,0.09,0.67,0.2
R0029590ZZ0AVG,"튀김, 김말이튀김",조리가공품류,251,52.2,2.4,12.5,32.1,0,1.5,40,11.9,0,51,72,393,0,0,0,0
R0022750ZZ0AVG,"굴, 훈제통조림",어패류 및 기타 수산물,301,54.4,13.9,24.4,5.6,0,0,20,4.1,0,118,150,600,0,0,0,0
R0026160ZZ0AVG,아보카도유,유지류,917,0,0,99.52,0.48,0,0,0,0,0,0,19,13,0.37,0,0,0.89
R0008090ZZ0AVG,"배추, 봄 재배, 생것",채소류,13,95.2,1.61,0.07,2.28,0.94,1.2,55,0.58,14,52,331,13,0.27,0.006,0.257,0.27
R0011880ZZ0AVG,"나도팽나무버섯, 말린것",버섯류,182,3.4,23.6,0.5,66.1,0,0,25,15.8,0,740,2780,64,0,0,0,0
R0010440ZZ0AVG,"유채, 잎, 생것",채소류,31,89.3,3.65,0.31,5.38,0.56,3.2,196,1.35,27,66,454,13,0.45,0.031,0.419,3.53
R0015420ZZ0AVG,"닭고기, 토종, 껍질",육류,339,55.4,12.6,31.6,0,0,0,9,0.5,0,113,131,58,0,0,0,0
R0022420ZZ0AVG,"가리비, 생것",어패류 및 기타 수산물,80,81.6,15.18,1.73,0,0.22,0,65,2.95,79,110,221,735,2.56,0.04,0,0.05
R0012800ZZ0AVG,"귤 주스, 무가당",과실류,44,87.8,0.3,0.1,11.6,0,0,11,0.1,0,7,85,2,0,0,0,0
R0009140ZZ0AVG,"선인장, 보검선인장, 줄기, 생것",채소류,34,89.8,1.03,0.12,7.15,0.43,5,524,0.44,126,15,316,17,0.69,0.043,0.474,2.84
R0002500ZZ0AVG,"옥수수, 찰옥수수, 생것",곡류 및 그 제품,164,58.6,4.79,1.62,34.02,0.88,5.4,5,1.12,64,162,297,1,1.21,0.119,0.468,1.15
R0026650ZZ0AVG,"유자차, 고형물 포함, 용액",차류,72,81.8,0.03,0.01,18.05,13.6,1.6,7,0.01,2,2,27,6,0,0.002,0.018,0
R0011660ZZ0AVG,"호박, 늙은호박, 생것",채소류,38,89.7,0.88,0.17,8.49,3.5,1.8,21,0.24,11,46,336,1,0.25,0.036,0.075,1
R0017910ZZ0AVG,"거위알, 생것",난류,193,71,13.2,14.1,0.8,0,0,41,2.5,0,70,77,45,0,0,0,0
R0026630ZZ0AVG,"우롱차, 추출",차류,0,99.8,0,0,0.1,0,0,2,0,1,1,13,1,0,0,0.24,0
R0004720ZZ0AVG,"두유, 콩국물, 소금 0.3%",두류,57,87.8,4.84,2.57,3.74,0.99,1.1,27,0.62,29,80,240,155,0.42,0.13,0.414,3.38
R0000680ZZ0AVG,"멥쌀떡, 모싯잎송편, 동부(국내산)",곡류 및 그 제품,190,52.2,5.28,0.65,40.64,0,4.2,91,0.88,36,91,139,282,0.75,0.103,1.029,1.17
R0005050ZZ0AVG,"밤, 생것",견과류 및 종실류,151,61.5,3.28,0.5,33.39,4.95,5.4,16,0.84,39,69,439,1,0.5,0.265,4.453,2.24
R0024490ZZ0AVG,"오징어, 생것",어패류 및 기타 수산물,94,78.3,18.84,1.44,0.16,0,0,11,0.18,47,270,351,199,1.4,0.53,0,0
R0024670ZZ0AVG,"주꾸미, 생것",어패류 및 기타 수산물,53,86.8,10.8,0.5,0.5,0,0,19,1.4,0,129,0,0,0,0,0,0
R0029090ZZ0AVG,소고기육개장,조리가공품류,49,90,3.1,2.7,3,0,2.4,22,9.9,0,35,86,408,0,0,0,0
R0018950ZZ0AVG,"다랑어, 참다랑어, 지방육, 생것",어패류 및 기타 수산물,344,51.4,20.1,27.5,0.1,0,0,7,1.6,35,180,230,71,0.5,0.04,0,0
R0019520ZZ0AVG,"돔, 황돔, 생것",어패류 및 기타 수산물,103,76.4,20.2,1.7,0.3,0,0,51,0.5,0,287,0,0,0,0,0,0
R0002290ZZ0AVG,"보리, 늘보리, 도정, 생것",곡류 및 그 제품,346,12.4,9.79,1.77,75.08,0.5,20.8,30,2.44,72,203,216,6,2.14,0.346,1.583,2.81
R0008220ZZ0AVG,"배추, 노랑봄배추(하우스), 생것",채소류,12,95.9,1,0,2.6,0,0,28,1.1,0,21,93,11,0,0,0,0
R0031900ZZ0AVG,"오징어, 채, 조미하여 말린것",어패류 및 기타 수산물,278,31.9,39.31,2.41,22.79,14.83,0,14,0.16,51,388,270,1123,2.46,0.162,0,58.44
R0019080ZZ0AVG,"대구, 포, 말린것",어패류 및 기타 수산물,313,21.9,65.4,3,1.8,0,0,184,2.6,0,649,940,967,0,0,0,0
R0007150ZZ0AVG,"두릅, 줄기, 데친것",채소류,28,90.6,2.81,0.28,5.24,0.48,4.1,33,0.45,29,93,423,1,0.62,0.173,2.13,0.86
R0003010ZZ0AVG,"감자, 부침가루 ",감자 및 전분류,355,11.9,12.1,1.4,73.6,0,0,11,2,0,102,299,18,0,0,0,0
R0025680ZZ0AVG,"요구르트, 액상(농후), 플레인, 식이섬유 첨가",우유 및 유제품류,87,81.5,2.31,3.22,12.3,5.33,4.4,119,0.01,11,86,148,38,0.32,0,0.001,4.59
R0004380ZZ0AVG,"작두(도두), 생것",두류,125,68,9,0.3,21.5,0,11.2,85,0.8,0,133,398,3,0,0,0,0
R0007200ZZ0AVG,"두릅, 땅두릅, 줄기, 생것",채소류,17,94.4,1.6,0.2,3.1,0,0,36,1.1,0,34,264,29,0,0,0,0
R0013930ZZ0AVG,"수박, 적육질, 생것",과실류,31,91.1,0.79,0.05,7.83,5.06,0.2,6,0.18,11,12,109,0,0.11,0.047,0.056,0.94
R0028150ZZ0AVG,"조미료, 액상",조미료류,77,65.6,6.19,0,13.02,0,0,9,0.6,33,116,319,6166,0.3,0.003,0.319,2.09
R0003220ZZ0AVG,"고구마, 분질(밤) 고구마, 생것",감자 및 전분류,154,60.6,1.01,0.11,37.19,9.83,2.7,15,0.45,22,49,370,7,0.23,0.122,0.986,2.72
R0010680ZZ0AVG,"질경이, 데친것",채소류,45,85.8,2.4,0.1,10.7,0,0,95,1.6,0,39,116,14,0,0,0,0
R0008850ZZ0AVG,"삼붕냐와, 생것",채소류,27,92.1,1.62,1.09,3.84,0.24,3.8,108,1.05,48,17,295,186,0.2,0.03,0.779,0.91
R0007890ZZ0AVG,"미니파프리카, 노란색, 생것",채소류,41,89.1,1.01,1.09,8.32,8.8,0,9,0.51,9,25,241,2,0.33,0.103,0.181,1.06
R0021170ZZ0AVG,"애꼬치, 구운것",어패류 및 기타 수산물,145,70.3,23.3,4.9,0.1,0,0,59,0.5,42,190,360,150,0.6,0.05,0.01,0
R0000060ZZ0AVG,"메밀, 도정, 생것",곡류 및 그 제품,363,13.1,13.64,3.38,67.84,0.5,6.3,21,2.78,244,453,444,1,3.09,0.541,1.469,3.16
R0031810ZZ0AVG,"꽁치, 통조림",어패류 및 기타 수산물,113,78.8,13.12,6.76,0,0,0,125,0.62,24,166,174,262,0.29,0.051,0,17.65
R0017250ZZ0AVG,"소 부산물, 허파, 생것",육류,82,80.4,15.8,0.9,1.6,0,0,0,6.6,0,193,241,54,0,0,0,0
R0027850ZZ0AVG,"소금, 굵은소금",조미료류,0,10.4,0,0,0,0,0,153,2.4,0,0,318,32220,0,0,0,0
R0025390ZZ0AVG,"파래, 가시파래, 말린것",해조류,136,12.8,20,0.7,46.5,0,0,646,37.2,0,274,370,110,0,0,0,0
R0010990ZZ0AVG,"칠면초, 생것",채소류,27,88.6,2.7,0.3,5,0,0,51,3.1,0,26,197,673,0,0,0,0
R0029480ZZ0AVG,"칼국수, 해물",조리가공품류,70,82.3,2.5,0.5,13.8,0,5,14,3.2,0,23,60,262,0,0,0,0
R0027480ZZ0AVG,"고추장, 개량",조미료류,205,35.7,3.66,1.38,51.76,22.81,5.2,25,0.97,53,63,422,2486,0.57,0.114,0.367,23.16
R0028960ZZ0AVG,비빔 국수,조리가공품류,113,73.3,3.4,2.1,20,0,4.5,21,5.2,0,40,101,337,0,0,0,0
R0029930ZZ0AVG,"인삼, 홍삼, 추출",기타,15,96.2,0.33,0.01,3.32,1.19,0.9,5,0.13,7,16,68,2,0.05,0.001,0.079,0
R0001430ZZ0AVG,"과자, 피칸파이",곡류 및 그 제품,360,30.9,8,17.2,43.2,0,0,44,1.4,0,128,121,90,0,0,0,0
R0030050ZZ0AVG,"표고버섯, 배지재배, 생것",버섯류,31,84,3.9,0.38,10.84,0.36,6.6,5,0.51,20,95,358,3,1.18,0.071,0.273,1.9
R0022360ZZ0AVG,"황새치, 생것",어패류 및 기타 수산물,82,81,17,1,0,0,0,100,6.2,0,120,0,0,0,0,0,0
R0031640ZZ0AVG,"팥, 적색, 아라리, 말린것",두류,338,13.8,21.59,1.06,59.5,0.52,18.2,80,5.94,134,437,1411,10,2.47,0.766,1.462,2.04
R0014850ZZ0AVG,"포도, 청포도(힘로드시드레스), 껍질 포함, 생것",과실류,45,86.6,0.42,0.03,12.1,8.48,0.5,7,0.13,6,15,143,1,0.07,0.055,0.067,0.74
R0000940ZZ0AVG,"즉석밥, 잡곡밥(멥쌀, 찹쌀, 흑미, 팥, 기장, 찰수수)",곡류 및 그 제품,150,62.5,2.83,0.38,33.76,0.03,0.7,9,0.24,9,39,41,159,0.87,0.051,0.403,3.09
R0004260ZZ0AVG,"동부, 말린것",두류,343,14.4,19.61,2.1,60.56,0.44,21,56,5.15,168,499,1181,4,2.81,0.393,1.213,2.5
R0015890ZZ0AVG,"돼지고기, 등심(알등심살), 생것",육류,144,70.9,22.9,5.13,0,0,0,5,0.46,25,225,395,45,1.84,0.019,0.005,21.07
R0006890ZZ0AVG,"누룩치, 줄기, 생것",채소류,31,89.6,0.2,0.2,8.1,0,0,172,1.8,0,68,774,1,0,0,0,0
R0005670ZZ0AVG,"가시오갈피, 순, 데친것",채소류,63,80.5,5.25,0.85,11.99,2.07,11.1,184,2.2,47,86,469,1,0.98,0.147,4.378,0.65
R0006790ZZ0AVG,"냉이, 데친것",채소류,49,84.2,5.09,0.5,9.19,0,8.1,192,9.74,42,100,180,4,0.73,0.126,0.74,1.3
R0010520ZZ0AVG,"자운영, 생것",채소류,40,87.2,4.6,0.6,6.6,0,0,3,6.1,0,47,0,0,0,0,0,0
R0006570ZZ0AVG,"김치, 나박 김치",채소류,7,97,0.34,0.07,1.27,0.37,1.2,12,0.1,4,12,88,421,0.07,0.003,0.048,4.42
R0006960ZZ0AVG,"당귀, 참당귀, 잎, 생것",채소류,39,87.8,2.6,0.7,7.4,0,0,54,15,0,71,685,3,0,0,0,0
R0026060ZZ0AVG,땅콩기름,유지류,884,0,0,100,0,0,0,0,0.03,0,0,0,0,0.01,0,0,0
R0001670ZZ0AVG,"빵, 곰보빵",곡류 및 그 제품,415,13.2,9.5,14.54,61.44,17.01,4.1,35,0.71,37,155,175,307,0.94,0.127,0.555,15.31
R0010570ZZ0AVG,"제비쑥, 생것",채소류,35,88.2,4.5,0.7,5,0,0,88,7.9,0,61,0,0,0,0,0,0
R0017140ZZ0AVG,"소고기, 한우(1등급), 양지(치마살), 생것",육류,217,64.1,21.8,13.75,0,0,0,4,2.69,18,193,299,46,6.71,0.044,0.011,21.74
R0003150ZZ0AVG,"감자 튀김, 튀긴것",감자 및 전분류,293,39.3,3.54,11.3,44.16,0.19,3,22,0.69,29,143,604,258,0.48,0.079,0.212,1.52
R0014920ZZ0AVG,"포도 주스, 천연과즙",과실류,55,84.8,0.3,0.2,14.5,0,0.1,3,0.1,14,7,30,1,0.1,0.02,0.13,0
R0030700ZZ0AVG,"팥, 팥빙수용 단팥",당류,206,49.2,4.51,0.22,45.63,36.53,5.4,24,0.87,20,63,149,26,0.89,0.146,0.269,0.57
R0004220ZZ0AVG,"녹두 빈대떡가루, 반죽",두류,98,75.6,6.2,0.6,17,0,0,23,1.3,0,88,210,15,0,0,0,0
R0017370ZZ0AVG,육포,육류,361,15.2,49,8.2,20.2,0,0,13,6.4,0,606,700,2180,0,0,0,0
R0014550ZZ0AVG,"탱자, 생것",과실류,84,77.9,1.3,1.5,18.5,0,0,9,0.1,0,9,27,2,0,0,0,0
R0022340ZZ0AVG,"홍치, 생것",어패류 및 기타 수산물,94,78.2,18.9,1.4,0.1,0,0,20,1.2,0,261,0,0,0,0,0,0
R0000600ZZ0AVG,"멥쌀떡, 개피떡, 쑥",곡류 및 그 제품,206,48.8,4.5,0.8,45.2,0,0,24,1.8,0,46,46,157,0,0,0,0
R0013750ZZ0AVG,"사과, 아오리, 껍질 포함, 생것",과실류,49,86,0.3,0.03,13.36,8.17,1.8,2,0.11,5,8,105,0,0.02,0.034,0.052,0.57
R0011940ZZ0AVG,"느타리버섯, 분홍느타리버섯, 생것",버섯류,24,87,4.1,0,8.1,0,0,4,2,0,146,255,11,0,0,0,0
R0015500ZZ0AVG,"닭 부산물, 모래주머니, 구운것(오븐)",육류,132,70.3,26.78,2,0,0,0,12,2.71,20,203,225,57,3.94,0.089,0.16,29.43
R0006230ZZ0AVG,"고추, 수비초, 빨간색, 생것",채소류,77,78.3,3.7,1.8,14.8,0,0,17,0.9,0,90,580,2,0,0,0,0
R0018580ZZ0AVG,"꺽저기, 생것",어패류 및 기타 수산물,93,78.2,19.5,1,0.1,0,0,18,1.1,0,227,0,0,0,0,0,0
R0028610ZZ0AVG,"덮밥, 불고기 덮밥",조리가공품류,134,69.5,5.7,3.2,20.5,0,1.2,13,9.2,0,51,104,300,0,0,0,0
R0002030ZZ0AVG,"케이크, 과일(후르츠)",곡류 및 그 제품,324,25.3,2.9,9.1,61.6,27.42,3.7,33,2.07,16,52,153,101,0.27,0.05,0.22,2
R0020010ZZ0AVG,"민어, 구운것",어패류 및 기타 수산물,106,74.3,23.4,0.8,0,0,0,51,0.6,34,180,330,140,0.8,0.03,0.01,0
R0011500ZZ0AVG,"파프리카, 외국산, 노란색, 생것",채소류,23,93.1,1.1,0.2,5.2,0,0,4,0.6,0,26,110,10,0,0,0,0
R0001630ZZ0AVG,"국수, 칼국수 , 반건조",곡류 및 그 제품,281,30.8,6.4,1.4,57.5,0,0,15,1.4,0,54,100,1768,0,0,0,0
R0021380ZZ0AVG,"연어 부산물, 알, 염장",어패류 및 기타 수산물,252,51.7,27.3,13.6,3.4,0,0,86,1.9,0,388,141,1246,0,0,0,0
R0026990ZZ0AVG,"탄산 음료, 레몬소다",음료류,44,89.1,0,0,10.88,9.19,0,3,0.01,0,2,10,2,0.01,0,0.001,0
R0012320ZZ0AVG,"큰느타리버섯(새송이버섯), 가루",버섯류,184,4.8,25.09,2.51,61.4,0,27.6,5,2.98,113,940,2768,34,8.16,0.554,0.72,21.36
R0003560ZZ0AVG,"전분, 칡뿌리, 가루",감자 및 전분류,347,13.9,0.2,0.2,85.6,0,0,18,2,3,12,2,2,0,0.02,0.02,0
R0007110ZZ0AVG,"두릅, 데친것",채소류,32,89.4,3.49,0.28,5.81,0,3,67,1.27,41,96,391,2,2.15,0.043,1.823,1.72
R0013840ZZ0AVG,"산수유, 과육, 말린것",과실류,292,14.8,3.6,0.5,76.6,0,0,209,6.2,0,108,2345,7,0,0,0,0
R0014400ZZ0AVG,"잭프루트, 통조림",과실류,92,75.28,0.36,0.14,23.94,0,0.9,44,0.29,10,6,96,11,0.11,0.05,0.078,0
R0016780ZZ0AVG,"소고기, 한우(3등급), 채끝(채끝살), 생것",육류,114,74.4,22.4,2,0,0,0,0,0,0,196,342,62,0,0,0,0
R0023090ZZ0AVG,"백합, 말백합, 생것",어패류 및 기타 수산물,57,84.3,10.1,0.5,2.5,0,0,92,2.4,0,151,0,0,0,0,0,0
R0031880ZZ0AVG,"게맛살, 어육함량이 낮은것, 데친것",어패류 및 기타 수산물,118,69.5,7.71,1.09,19.31,3.24,0,298,0.24,7,69,38,600,0.1,0.023,0.021,20.3
R0017080ZZ0AVG,"소고기, 한우(1등급), 설도(설깃머리살), 생것",육류,193,66.6,20.21,11.84,0,0,0,5,3.21,21,203,313,50,4.99,0.072,0.014,22.51
R0003120ZZ0AVG,"감자, 로즈, 삶은것",감자 및 전분류,79,78.8,2.34,0.09,17.87,0,1.9,5,0.49,18,50,351,1,0.33,0.082,0.095,0.83
R0011630ZZ0AVG,"호박, 잎, 찐것",채소류,49,83.2,4.84,0.49,9.19,0.7,5.4,293,2.62,126,134,646,3,1.07,0.096,0.439,0.77
R0017000ZZ0AVG,"소고기, 한우(1등급), 등심(윗등심살), 생것",육류,301,55.9,20.05,23.89,0,0,0,6,2.23,15,142,244,51,5,0.035,0.012,20.84
R0011900ZZ0AVG,"노루궁뎅이버섯, 말린것",버섯류,179,3.9,24.5,3.2,57.8,0,0,41,13.4,0,1141,5512,57,0,0,0,0
R0004750ZZ0AVG,"팥, 적색, 말린것",두류,337,14.2,21.59,1.1,59.29,0.47,16.9,71,5.49,138,426,1333,6,2.47,0.579,1.682,2.79
R0023770ZZ0AVG,"게맛살, 어육함량이 낮은것",어패류 및 기타 수산물,119,69.2,7.7,1.12,19.45,3.48,0,303,0.26,8,72,41,668,0.26,0.022,0.026,18.94
R0013240ZZ0AVG,"무화과, 생것",과실류,54,84.6,0.6,0.1,14.3,10.8,1.9,26,0.3,14,16,170,2,0.2,0.06,0.08,0
R0019370ZZ0AVG,"돔, 샛돔, 생것",어패류 및 기타 수산물,120,76.4,16.3,5.5,0.2,0,0,15,0.6,0,252,0,0,0,0,0,0
R0011070ZZ0AVG,"콜라비, 데친것",채소류,21,93.1,1,0,5.2,0,2.3,27,0.2,14,28,210,7,0.1,0.02,0.07,0
R0031130ZZ0AVG,"포도, 샤이니스타, 생것",과실류,76,78.6,0.49,0.22,20.2,17.07,2.6,11,0.23,8,28,243,0,0.16,0.142,0.091,0.36
R0026350ZZ0AVG,"계피차, 가루 ",차류,357,9.1,0,1.4,89,0,0,0,2.3,0,14,745,5,0,0,0,0
R0023440ZZ0AVG,"조개, 진주조개, 생것",어패류 및 기타 수산물,56,85.3,10.1,0.9,1.1,0,0,94,2.6,0,124,0,0,0,0,0,0
R0028200ZZ0AVG,청국장,조미료류,108,70.7,10.2,0.8,14.9,0,0,96,3.8,0,177,602,961,0,0,0,0
R0026410ZZ0AVG,"녹차, 잎, 말린것",차류,388,0.9,26.66,2.73,64.17,0,35.4,340,8.97,238,402,0,10,2.96,0.755,57.944,8.06
R0014010ZZ0AVG,"아세로라 주스, 과즙 음료(10%)",과실류,42,89.4,0.1,0,10.5,0,0.2,1,0.1,1,2,13,1,0.1,0.04,0,0
R0016810ZZ0AVG,"소고기, 한우(1등급), 설도(설깃살), 생것",육류,200,65.8,21.09,12.22,0,0,0,5,2.43,21,192,310,51,3.97,0.049,0.01,21.27
R0023600ZZ0AVG,"게, 꽃게, 생것",어패류 및 기타 수산물,77,80.6,16.19,0.7,0.43,0.41,0,127,0.74,46,137,216,418,2.05,1.08,0,0.17
